quadratid,y,x,label_name,label,func_group,method,data_set
42014155001.jpg,938,1096,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014155001.jpg,1167,196,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014155001.jpg,1105,246,Foliose Strap/ Branched algae,MACR_Fol_B,Algae,random,train
42014155001.jpg,1043,117,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014155001.jpg,1170,396,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014155001.jpg,1081,321,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014155001.jpg,1094,402,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014155001.jpg,1117,330,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014155001.jpg,1092,574,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014155001.jpg,1119,682,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014155001.jpg,1116,560,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014155001.jpg,1017,603,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014155001.jpg,1213,755,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014155001.jpg,1206,542,Foliose Strap/ Branched algae,MACR_Fol_B,Algae,random,train
42014155001.jpg,1051,605,Foliose Strap/ Branched algae,MACR_Fol_B,Algae,random,train
42014155001.jpg,998,681,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014155001.jpg,1077,1086,Foliose Strap/ Branched algae,MACR_Fol_B,Algae,random,train
42014155001.jpg,1025,997,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014155001.jpg,1167,1035,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014155001.jpg,1026,1187,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014155001.jpg,1033,1118,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014155001.jpg,1063,1154,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,136,248,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,317,118,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,247,141,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,215,458,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,181,582,Foliose Strap/ Branched algae,MACR_Fol_B,Algae,random,train
42014159401.jpg,151,523,Massive or encrusting sponges,SINV_SPO_M,Other Invertebrates,random,train
42014159401.jpg,284,494,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,300,573,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,198,400,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,112,718,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,294,960,Loose Substrate: Sand,LSUB_SAND,Other,random,train
42014159401.jpg,93,1105,Foliose Strap/ Branched algae,MACR_Fol_B,Algae,random,train
42014159401.jpg,233,1085,Non Hermatypic: Millepora,NON_MIL,Other Invertebrates,random,train
42014159401.jpg,301,990,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,173,1002,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,294,964,Loose Substrate: Sand,LSUB_SAND,Other,random,train
42014159401.jpg,219,1299,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,300,1251,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,118,1396,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,119,1178,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,97,1203,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,329,1284,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,230,1227,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,425,127,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,376,264,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,404,411,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,373,560,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,500,485,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,558,527,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,568,454,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,447,732,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,382,662,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,476,964,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,552,900,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,523,929,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,502,1089,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,471,1141,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,563,970,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,555,1068,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,463,1311,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,544,1170,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,773,272,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,622,184,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,850,102,Loose Substrate: Sand,LSUB_SAND,Other,random,train
42014159401.jpg,835,325,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,624,102,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,631,694,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,777,669,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,761,1047,Loose Substrate: Sand,LSUB_SAND,Other,random,train
42014159401.jpg,852,1073,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,889,1003,Loose Substrate: Sand,LSUB_SAND,Other,random,train
42014159401.jpg,818,1041,Loose Substrate: Sand,LSUB_SAND,Other,random,train
42014159401.jpg,652,1034,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,856,1044,Loose Substrate: Sand,LSUB_SAND,Other,random,train
42014159401.jpg,832,1399,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,621,1421,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,775,1407,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,1141,204,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,1108,303,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,992,288,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,1121,233,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,1109,120,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,1135,281,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,1043,588,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,931,611,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,1151,488,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,964,571,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,1133,510,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,975,800,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,1062,1019,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,929,912,Loose Substrate: Sand,LSUB_SAND,Other,random,train
42014159401.jpg,964,1100,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,1084,1313,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,1147,1186,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,1123,1427,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,1019,1416,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,1296,85,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,1231,191,Crinoids,MINV_CRI,Other Invertebrates,random,train
42014159401.jpg,1421,155,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,1412,292,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,1357,325,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,1403,331,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,1388,569,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,1171,398,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,1423,387,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,1276,424,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,1290,421,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,1308,881,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,1285,864,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,1339,810,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,1179,736,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,1377,1048,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,1206,1118,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,1170,1197,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,1382,1263,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,1239,1319,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,1335,1298,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,1267,1257,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014159401.jpg,1250,1430,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,442,127,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,508,459,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,147,475,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,318,459,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,216,286,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,175,668,Crinoids,MINV_CRI,Other Invertebrates,random,train
42014163601.jpg,158,907,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,471,853,Pocillopora,BRA_VER_Po,Hard Coral,random,train
42014163601.jpg,508,779,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,403,724,Crinoids,MINV_CRI,Other Invertebrates,random,train
42014163601.jpg,139,1279,Crinoids,MINV_CRI,Other Invertebrates,random,train
42014163601.jpg,505,969,Pocillopora,BRA_VER_Po,Hard Coral,random,train
42014163601.jpg,402,1611,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,355,1666,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,152,1495,Pocillopora,BRA_VER_Po,Hard Coral,random,train
42014163601.jpg,167,1608,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,316,1482,Pocillopora,BRA_VER_Po,Hard Coral,random,train
42014163601.jpg,132,1624,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,273,1943,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,292,2108,Crinoids,MINV_CRI,Other Invertebrates,random,train
42014163601.jpg,560,267,Epillithic Algal Matrix,Unc,Algae,random,train
42014163601.jpg,635,701,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,804,627,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,717,792,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,740,1260,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,912,1149,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,657,1159,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,711,1209,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,639,1106,Pocillopora,BRA_VER_Po,Hard Coral,random,train
42014163601.jpg,805,1146,Epilithic algal matirx smotheting rubble,EAM_RB,Algae,random,train
42014163601.jpg,885,1636,Crinoids,MINV_CRI,Other Invertebrates,random,train
42014163601.jpg,724,1554,Crinoids,MINV_CRI,Other Invertebrates,random,train
42014163601.jpg,624,1646,Crinoids,MINV_CRI,Other Invertebrates,random,train
42014163601.jpg,614,1639,Crinoids,MINV_CRI,Other Invertebrates,random,train
42014163601.jpg,658,1991,Crinoids,MINV_CRI,Other Invertebrates,random,train
42014163601.jpg,696,1918,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,581,2024,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,671,1908,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,682,1734,Porites,MASE_SMO_P,Hard Coral,random,train
42014163601.jpg,1316,196,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,1047,471,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,1170,715,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,1068,574,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,1121,579,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,929,1134,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,1313,1293,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,1033,1208,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,1121,1003,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,1071,1120,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,1283,1148,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,1134,943,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,1279,1321,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,1181,1605,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,1139,1726,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,1107,1883,Crinoids,MINV_CRI,Other Invertebrates,random,train
42014163601.jpg,1290,2030,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,1257,1995,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,1274,2108,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,1318,119,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,1600,156,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,1352,146,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,1578,668,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,1369,1314,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,1618,1141,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,1486,1311,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,1418,970,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,1410,1168,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,1508,1343,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,1397,1701,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,1553,1781,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,1652,1949,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,1378,2005,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,1367,1889,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,1599,2009,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,1491,1984,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,1758,735,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,1730,545,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,2057,652,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,1793,973,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,1810,1229,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,1857,1411,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,1955,1372,Non Hermatypic: Millepora,NON_MIL,Other Invertebrates,random,train
42014163601.jpg,1856,2029,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,1790,1818,Crinoids,MINV_CRI,Other Invertebrates,random,train
42014163601.jpg,1934,2000,Crinoids,MINV_CRI,Other Invertebrates,random,train
42014163601.jpg,1890,1732,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014163601.jpg,1927,1919,Crinoids,MINV_CRI,Other Invertebrates,random,train
42014167301.jpg,339,332,Pocillopora,BRA_VER_Po,Hard Coral,random,train
42014167301.jpg,309,405,Pocillopora,BRA_VER_Po,Hard Coral,random,train
42014167301.jpg,176,218,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,272,580,Pocillopora,BRA_VER_Po,Hard Coral,random,train
42014167301.jpg,163,679,Epillithic Algal Matrix,Unc,Algae,random,train
42014167301.jpg,229,775,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,245,932,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,330,874,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,177,876,Massive or encrusting sponges,SINV_SPO_M,Other Invertebrates,random,train
42014167301.jpg,134,895,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,206,950,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,385,878,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,195,1276,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,418,1433,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,408,1537,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,311,1535,Loose Substrate: Sand,LSUB_SAND,Other,random,train
42014167301.jpg,257,1505,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,432,1602,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,720,128,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,549,380,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,771,321,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,692,499,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,742,765,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,655,516,Epillithic Algal Matrix,Unc,Algae,random,train
42014167301.jpg,758,648,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,745,781,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,523,791,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,618,1049,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,765,1114,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,589,840,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,502,817,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,593,836,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,633,1045,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,510,1445,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,589,1489,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,947,167,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,1027,140,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,1111,441,Pocillopora,BRA_VER_Po,Hard Coral,random,train
42014167301.jpg,997,569,Pocillopora,BRA_VER_Po,Hard Coral,random,train
42014167301.jpg,1092,582,Pocillopora,BRA_VER_Po,Hard Coral,random,train
42014167301.jpg,876,610,Pocillopora,BRA_VER_Po,Hard Coral,random,train
42014167301.jpg,1092,616,Pocillopora,BRA_VER_Po,Hard Coral,random,train
42014167301.jpg,1108,499,Pocillopora,BRA_VER_Po,Hard Coral,random,train
42014167301.jpg,800,526,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,955,799,Pocillopora,BRA_VER_Po,Hard Coral,random,train
42014167301.jpg,1028,1308,Pocillopora,BRA_VER_Po,Hard Coral,random,train
42014167301.jpg,794,1218,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,1052,1751,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,789,1613,Pocillopora,BRA_VER_Po,Hard Coral,random,train
42014167301.jpg,1446,385,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,1211,214,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,1243,336,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,1395,295,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,1374,576,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,1152,762,Crinoids,MINV_CRI,Other Invertebrates,random,train
42014167301.jpg,1369,445,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,1349,776,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,1138,740,Pocillopora,BRA_VER_Po,Hard Coral,random,train
42014167301.jpg,1206,547,Pocillopora,BRA_VER_Po,Hard Coral,random,train
42014167301.jpg,1236,505,Pocillopora,BRA_VER_Po,Hard Coral,random,train
42014167301.jpg,1149,919,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,1398,1748,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,1210,1621,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,1286,1487,Foliose Fan shaped algae,MACR_Fol_F,Algae,random,train
42014167301.jpg,1638,376,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,1796,269,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,1587,395,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,1614,312,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,1718,329,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,1628,566,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,1566,477,Calcifying macroalgae: Padina,MACR_Fol_P,Algae,random,train
42014167301.jpg,1790,565,Pocillopora,BRA_VER_Po,Hard Coral,random,train
42014167301.jpg,1525,642,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,1822,639,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,1505,455,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,1539,1063,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,1800,1088,Pocillopora,BRA_VER_Po,Hard Coral,random,train
42014167301.jpg,1739,1006,Pocillopora,BRA_VER_Po,Hard Coral,random,train
42014167301.jpg,1589,903,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,1624,788,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,1796,1459,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014167301.jpg,1646,1185,Pocillopora,BRA_VER_Po,Hard Coral,random,train
42014167301.jpg,1554,1566,Loose Substrate: Sand,LSUB_SAND,Other,random,train
42014167301.jpg,1593,1561,Loose Substrate: Sand,LSUB_SAND,Other,random,train
42014171906.jpg,84,44,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014171906.jpg,56,71,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014171906.jpg,66,148,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014171906.jpg,108,200,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014171906.jpg,65,273,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014171906.jpg,53,210,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014171906.jpg,57,266,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014171906.jpg,73,449,Epillithic Algal Matrix,Unc,Algae,random,train
42014171906.jpg,108,596,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014171906.jpg,122,570,Crinoids,MINV_CRI,Other Invertebrates,random,train
42014171906.jpg,60,545,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014171906.jpg,113,539,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014171906.jpg,77,526,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014171906.jpg,55,553,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014171906.jpg,80,652,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014171906.jpg,96,726,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014171906.jpg,196,98,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014171906.jpg,190,161,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014171906.jpg,197,49,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014171906.jpg,221,156,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014171906.jpg,318,245,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014171906.jpg,293,304,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014171906.jpg,275,315,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014171906.jpg,230,249,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014171906.jpg,310,210,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014171906.jpg,275,304,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014171906.jpg,239,244,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014171906.jpg,244,395,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
42014171906.jpg,312,452,EAM: Dead Hard Coral,EAM_DHC,Algae,random,train
